0,1,2,3
81729942.0,18429545,5000,2026-03-15T00:39:59Z
81729942.0,16544003,2200,2026-03-15T00:39:59Z
81729917.0,16093810,300,2026-03-15T00:39:59Z
81729917.0,18429545,9500,2026-03-15T00:39:59Z
81729917.0,16544002,1500,2026-03-15T00:39:59Z
81729885.0,16093810,400,2026-03-15T00:39:59Z
81729885.0,18429545,8000,2026-03-15T00:39:59Z
81729885.0,16544002,1100,2026-03-15T00:39:59Z
81729885.0,15779592,1800,2026-03-15T00:39:59Z
81729856.0,16093810,1000,2026-03-15T00:39:59Z
81729856.0,18429545,14000,2026-03-15T00:39:59Z
81729856.0,16544002,3800,2026-03-15T00:39:59Z
81729856.0,15779592,2000,2026-03-15T00:39:59Z
81729828.0,16093810,300,2026-03-15T00:39:59Z
81729828.0,18429545,5000,2026-03-15T00:39:59Z
81729828.0,16544003,2200,2026-03-15T00:39:59Z
81729799.0,16093810,300,2026-03-15T00:39:59Z
81729799.0,18429545,13000,2026-03-15T00:39:59Z
81729799.0,16544002,1500,2026-03-15T00:39:59Z
81729769.0,16093810,300,2026-03-15T00:39:59Z
81729769.0,18429545,13500,2026-03-15T00:39:59Z
81729769.0,16544002,2500,2026-03-15T00:39:59Z
81729748.0,16093810,300,2026-03-15T00:39:59Z
81729748.0,18429545,13500,2026-03-15T00:39:59Z
81729748.0,16544002,2000,2026-03-15T00:39:59Z
81729718.0,16093810,300,2026-03-15T00:39:59Z
81729718.0,18429545,5000,2026-03-15T00:39:59Z
81729718.0,16544002,700,2026-03-15T00:39:59Z
81729718.0,16544003,1500,2026-03-15T00:39:59Z
81729689.0,16093810,300,2026-03-15T00:39:59Z
81729689.0,18429545,12000,2026-03-15T00:39:59Z
81729689.0,16544002,750,2026-03-15T00:39:59Z
81729663.0,16093810,300,2026-03-15T00:39:59Z
81729663.0,18429545,5000,2026-03-15T00:39:59Z
81729663.0,16544003,2000,2026-03-15T00:39:59Z
81729632.0,16093810,300,2026-03-15T00:39:59Z
81729632.0,18429545,12000,2026-03-15T00:39:59Z
81729632.0,16544002,1500,2026-03-15T00:39:59Z
81729632.0,15779592,2000,2026-03-15T00:39:59Z
81729604.0,16093810,300,2026-03-15T00:39:59Z
81729604.0,18429545,13500,2026-03-15T00:39:59Z
81729604.0,16544002,2000,2026-03-15T00:39:59Z
81729576.0,16093810,300,2026-03-15T00:39:59Z
81729576.0,18429545,13500,2026-03-15T00:39:59Z
81729576.0,16544002,2500,2026-03-15T00:39:59Z
81729551.0,16093810,300,2026-03-15T00:39:59Z
81729551.0,18429545,10500,2026-03-15T00:39:59Z
81729551.0,16544002,1500,2026-03-15T00:39:59Z
81729523.0,15779592,1500,2026-03-15T00:39:59Z
81729523.0,16093810,400,2026-03-15T00:39:59Z
81729523.0,18429545,12000,2026-03-15T00:39:59Z
81729523.0,16544002,2000,2026-03-15T00:39:59Z
81729491.0,16093810,300,2026-03-15T00:39:59Z
81729491.0,18429545,8000,2026-03-15T00:39:59Z
81729491.0,16544002,1500,2026-03-15T00:39:59Z
81729491.0,15779592,1500,2026-03-15T00:39:59Z
81729463.0,16093810,300,2026-03-15T00:39:59Z
81729463.0,18429545,5000,2026-03-15T00:39:59Z
81729463.0,16544003,1200,2026-03-15T00:39:59Z
81729438.0,16093810,300,2026-03-15T00:39:59Z
81729438.0,18429545,9500,2026-03-15T00:39:59Z
81729438.0,16544002,2500,2026-03-15T00:39:59Z
81729422.0,18429545,2000,2026-03-15T00:39:59Z
81729422.0,16544002,1100,2026-03-15T00:39:59Z
81729391.0,16093810,300,2026-03-15T00:39:59Z
81729391.0,18429545,5000,2026-03-15T00:39:59Z
81729391.0,16544002,1000,2026-03-15T00:39:59Z
81729391.0,16544003,1200,2026-03-15T00:39:59Z
81729354.0,15779592,1500,2026-03-15T00:39:59Z
81729354.0,16093810,300,2026-03-15T00:39:59Z
81729354.0,18429545,12000,2026-03-15T00:39:59Z
81729354.0,16544002,1000,2026-03-15T00:39:59Z
81729332.0,16093810,900,2026-03-15T00:39:59Z
81729332.0,18429545,8000,2026-03-15T00:39:59Z
81729332.0,16544002,1500,2026-03-15T00:39:59Z
81729301.0,16093810,300,2026-03-15T00:39:59Z
81729301.0,18429545,5000,2026-03-15T00:39:59Z
81729301.0,16544002,1500,2026-03-15T00:39:59Z
81729301.0,16544003,1200,2026-03-15T00:39:59Z
81729286.0,18429545,2500,2026-03-15T00:39:59Z
81729261.0,16093810,300,2026-03-15T00:39:59Z
81729261.0,18429545,8500,2026-03-15T00:39:59Z
81729261.0,16544002,1500,2026-03-15T00:39:59Z
81729237.0,16093810,300,2026-03-15T00:39:59Z
81729237.0,18429545,8500,2026-03-15T00:39:59Z
81729237.0,16544002,1500,2026-03-15T00:39:59Z
81729204.0,16093810,300,2026-03-15T00:39:59Z
81729204.0,18429545,8000,2026-03-15T00:39:59Z
81729204.0,16544002,1500,2026-03-15T00:39:59Z
81729172.0,16093810,300,2026-03-15T00:39:59Z
81729172.0,18429545,9500,2026-03-15T00:39:59Z
81729172.0,16544002,1500,2026-03-15T00:39:59Z
81729142.0,16093810,300,2026-03-15T00:39:59Z
81729142.0,18429545,5000,2026-03-15T00:39:59Z
81729142.0,16544002,1000,2026-03-15T00:39:59Z
81729142.0,16544003,1300,2026-03-15T00:39:59Z
81729106.0,16093810,300,2026-03-15T00:39:59Z
81729106.0,18429545,8000,2026-03-15T00:39:59Z
81729106.0,16544002,1000,2026-03-15T00:39:59Z
81729079.0,16093810,300,2026-03-15T00:39:59Z
81729079.0,18429545,8500,2026-03-15T00:39:59Z
81729079.0,16544002,1500,2026-03-15T00:39:59Z
81729048.0,16093810,300,2026-03-15T00:39:59Z
81729048.0,18429545,9500,2026-03-15T00:39:59Z
81729048.0,16544002,1500,2026-03-15T00:39:59Z
81729017.0,16093810,300,2026-03-15T00:39:59Z
81729017.0,18429545,9000,2026-03-15T00:39:59Z
81729017.0,16544002,1500,2026-03-15T00:39:59Z
81728982.0,16544002,1200,2026-03-15T00:39:59Z
81728982.0,16093810,300,2026-03-15T00:39:59Z
81728982.0,18429545,7500,2026-03-15T00:39:59Z
81728982.0,15779592,1000,2026-03-15T00:39:59Z
81728963.0,16093810,180,2026-03-15T00:39:59Z
81728963.0,18429545,5700,2026-03-15T00:39:59Z
81728963.0,16544003,1300,2026-03-15T00:39:59Z
81728926.0,16544002,900,2026-03-15T00:39:59Z
81728926.0,16093810,300,2026-03-15T00:39:59Z
81728926.0,18429545,7500,2026-03-15T00:39:59Z
81728926.0,15779592,1000,2026-03-15T00:39:59Z
81728890.0,16544002,900,2026-03-15T00:39:59Z
81728890.0,16093810,300,2026-03-15T00:39:59Z
81728890.0,18429545,7000,2026-03-15T00:39:59Z
81728890.0,15779592,1000,2026-03-15T00:39:59Z
81725925.0,16093810,500,2026-03-14T20:36:00Z
81725925.0,18429545,11500,2026-03-14T20:36:00Z
81725925.0,16544002,3000,2026-03-14T20:36:00Z
81725925.0,16544003,2300,2026-03-14T20:36:00Z
81725915.0,16093810,500,2026-03-14T20:36:00Z
81725915.0,18429545,11500,2026-03-14T20:36:00Z
81725915.0,16544002,3000,2026-03-14T20:36:00Z
81675432.0,18429545,24000,2026-03-13T20:35:35Z
81675432.0,16093810,800,2026-03-13T20:35:35Z
81675432.0,16544003,2800,2026-03-13T20:35:35Z
81675432.0,16544003,5000,2026-03-13T20:35:35Z
81674184.0,15339263,2900,2026-03-13T19:57:04Z
81674184.0,16544002,800,2026-03-13T19:57:04Z
81674184.0,18429545,8500,2026-03-13T19:57:04Z
81674172.0,16544002,800,2026-03-13T19:57:04Z
81674172.0,18429545,16000,2026-03-13T19:57:04Z
81674160.0,15339263,2900,2026-03-13T19:57:04Z
81674160.0,16544002,800,2026-03-13T19:57:04Z
81674160.0,18429545,13000,2026-03-13T19:57:04Z
81669792.0,16093810,1000,2026-03-13T17:44:44Z
81669792.0,18429545,13500,2026-03-13T17:44:44Z
81669792.0,16544003,1800,2026-03-13T17:44:44Z
81668827.0,16093810,1000,2026-03-13T17:27:14Z
81668827.0,18429545,13500,2026-03-13T17:27:14Z
81668827.0,16544003,1800,2026-03-13T17:27:14Z
81668818.0,16544003,10800,2026-03-13T17:27:14Z
81668818.0,16093810,1000,2026-03-13T17:27:14Z
81668818.0,18429545,13500,2026-03-13T17:27:14Z
81668809.0,16544003,10800,2026-03-13T17:27:14Z
81668809.0,16093810,1000,2026-03-13T17:27:14Z
81668809.0,18429545,13500,2026-03-13T17:27:14Z
81668800.0,16544003,9000,2026-03-13T17:27:14Z
81668800.0,16093810,1000,2026-03-13T17:27:14Z
81668800.0,18429545,13500,2026-03-13T17:27:14Z
81668792.0,16544003,9000,2026-03-13T17:27:14Z
81668792.0,16093810,1000,2026-03-13T17:27:14Z
81668792.0,18429545,13500,2026-03-13T17:27:14Z
81668785.0,16093810,1000,2026-03-13T17:27:14Z
81668785.0,18429545,13500,2026-03-13T17:27:14Z
81668785.0,16544003,3200,2026-03-13T17:27:14Z
81668778.0,16093810,1000,2026-03-13T17:27:14Z
81668778.0,18429545,13500,2026-03-13T17:27:14Z
81668778.0,16544003,3200,2026-03-13T17:27:14Z
81668771.0,16093810,1000,2026-03-13T17:27:14Z
81668771.0,18429545,13500,2026-03-13T17:27:14Z
81668771.0,16544003,3200,2026-03-13T17:27:14Z
81668718.0,16544003,3600,2026-03-13T17:27:14Z
81668718.0,16093810,1000,2026-03-13T17:27:14Z
81668718.0,18429545,13500,2026-03-13T17:27:14Z
81668711.0,16544003,3200,2026-03-13T17:27:14Z
81668711.0,16093810,1000,2026-03-13T17:27:14Z
81668711.0,18429545,13500,2026-03-13T17:27:14Z
81668702.0,16093810,1000,2026-03-13T17:27:14Z
81668702.0,18429545,13500,2026-03-13T17:27:14Z
81668702.0,16544003,3200,2026-03-13T17:27:14Z
81668643.0,16093810,1000,2026-03-13T17:27:14Z
81668643.0,18429545,13500,2026-03-13T17:27:14Z
81668643.0,16544003,1800,2026-03-13T17:27:14Z
81668636.0,16093810,1000,2026-03-13T17:27:14Z
81668636.0,18429545,13500,2026-03-13T17:27:14Z
81668636.0,16544003,1800,2026-03-13T17:27:14Z
80699935.0,16538227,18000,2026-03-13T16:14:40Z
81629536.0,16538227,27000,2026-03-13T04:35:26Z
81629536.0,16093810,800,2026-03-13T04:35:26Z
81629490.0,16538227,27000,2026-03-13T04:35:24Z
81629490.0,16093810,800,2026-03-13T04:35:24Z
81629444.0,16538227,27000,2026-03-13T04:35:22Z
81629444.0,16093810,800,2026-03-13T04:35:22Z
81629249.0,16538227,27000,2026-03-13T04:34:43Z
81629249.0,16093810,800,2026-03-13T04:34:43Z
81629238.0,16538227,27000,2026-03-13T04:34:41Z
81629238.0,16093810,800,2026-03-13T04:34:41Z
81628885.0,15140099,300,2026-03-13T04:26:07Z
81628885.0,16538227,98000,2026-03-13T04:26:07Z
81628885.0,16093810,800,2026-03-13T04:26:07Z
81628874.0,15140099,300,2026-03-13T04:25:48Z
81628874.0,16538227,98000,2026-03-13T04:25:48Z
81628874.0,16093810,800,2026-03-13T04:25:48Z
81628863.0,15140099,300,2026-03-13T04:25:34Z
81628863.0,16538227,98000,2026-03-13T04:25:34Z
81628863.0,16093810,800,2026-03-13T04:25:34Z
81620621.0,16538227,27000,2026-03-13T03:02:47Z
81620621.0,16093810,800,2026-03-13T03:02:47Z
81620610.0,16538227,27000,2026-03-13T03:02:44Z
81620610.0,16093810,800,2026-03-13T03:02:44Z
81620550.0,16538227,27000,2026-03-13T03:02:00Z
81620550.0,16093810,800,2026-03-13T03:02:00Z
81620539.0,16538227,27000,2026-03-13T03:01:57Z
81620539.0,16093810,800,2026-03-13T03:01:57Z
81620528.0,16538227,27000,2026-03-13T03:01:20Z
81620528.0,16093810,800,2026-03-13T03:01:20Z
81620003.0,15140099,300,2026-03-13T02:49:48Z
81620003.0,16538227,98000,2026-03-13T02:49:48Z
81620003.0,16093810,800,2026-03-13T02:49:48Z
81619991.0,15140099,300,2026-03-13T02:49:45Z
81619991.0,16538227,98000,2026-03-13T02:49:45Z
81619991.0,16093810,800,2026-03-13T02:49:45Z
81619979.0,15140099,300,2026-03-13T02:49:27Z
81619979.0,16538227,98000,2026-03-13T02:49:27Z
81619979.0,16093810,800,2026-03-13T02:49:27Z
81619913.0,15140099,200,2026-03-13T02:34:59Z
81619913.0,16538227,94000,2026-03-13T02:34:59Z
81619913.0,16093810,400,2026-03-13T02:34:59Z
81619901.0,15140099,200,2026-03-13T02:34:57Z
81619901.0,16538227,94000,2026-03-13T02:34:57Z
81619901.0,16093810,600,2026-03-13T02:34:57Z
81619889.0,15140099,200,2026-03-13T02:34:20Z
81619889.0,16538227,94000,2026-03-13T02:34:20Z
81619889.0,16093810,600,2026-03-13T02:34:20Z
80700427.0,16093810,800,2026-03-13T01:38:47Z
,15140099,300,2026-03-13T01:30:28Z
,16093810,800,2026-03-13T01:30:11Z
,18429545,23000,2026-03-13T01:29:56Z
81619583.0,15140099,300,2026-03-13T01:01:37Z
81619583.0,16538227,98000,2026-03-13T01:01:37Z
81619583.0,16093810,800,2026-03-13T01:01:37Z
81619572.0,15140099,300,2026-03-13T01:01:34Z
81619572.0,16538227,98000,2026-03-13T01:01:34Z
81619572.0,16093810,800,2026-03-13T01:01:34Z
81619452.0,15140099,300,2026-03-13T01:00:07Z
81619452.0,16538227,98000,2026-03-13T01:00:07Z
81619452.0,16093810,800,2026-03-13T01:00:07Z
,15140099,300,2026-03-13T00:32:29Z
,16093810,800,2026-03-13T00:32:13Z
,18429545,23000,2026-03-13T00:32:01Z
80699938.0,16093810,800,2026-03-12T20:14:49Z
80699938.0,18429545,25000,2026-03-12T20:14:27Z
80699935.0,16093810,800,2026-03-12T18:50:12Z
81540514.0,16544003,1800,2026-03-12T18:33:05Z
81604472.0,18429545,13500,2026-03-12T18:04:01Z
81604472.0,16544003,1800,2026-03-12T18:04:01Z
80699931.0,16093810,800,2026-03-12T18:01:55Z
80699912.0,16093810,800,2026-03-12T17:57:30Z
80699729.0,16093810,800,2026-03-12T17:55:38Z
80699032.0,16093810,800,2026-03-12T17:54:11Z
80691180.0,16093810,800,2026-03-12T17:52:11Z
80691166.0,16093810,800,2026-03-12T17:50:27Z
80691109.0,16093810,800,2026-03-12T17:44:37Z
80691097.0,16093810,800,2026-03-12T17:41:33Z
80691091.0,16093810,800,2026-03-12T17:21:41Z
80690931.0,16093810,800,2026-03-12T17:20:17Z
80700456.0,16093810,800,2026-03-12T17:07:13Z
81601989.0,18429545,4500,2026-03-12T17:02:52Z
81600340.0,18429545,7500,2026-03-12T16:16:39Z
81600340.0,16544003,1400,2026-03-12T16:16:39Z
81599705.0,18429545,3000,2026-03-12T16:16:39Z
81599705.0,16544003,1000,2026-03-12T16:16:39Z
81599647.0,18429545,7000,2026-03-12T16:16:39Z
81599647.0,16544003,1000,2026-03-12T16:16:39Z
81599589.0,18429545,4500,2026-03-12T16:16:39Z
81599493.0,18429545,5000,2026-03-12T16:16:39Z
81599493.0,16544003,1000,2026-03-12T16:16:39Z
81599437.0,18429545,9000,2026-03-12T16:16:39Z
81599437.0,16544003,0,2026-03-12T16:16:39Z
81594942.0,15342541,14500,2026-03-12T15:24:51Z
81594911.0,16093810,600,2026-03-12T15:24:51Z
81594911.0,15342541,32500,2026-03-12T15:24:51Z
81594873.0,16093810,600,2026-03-12T15:24:51Z
81594873.0,15342541,27000,2026-03-12T15:24:51Z
81594857.0,16093810,600,2026-03-12T15:24:51Z
81594857.0,15342541,31500,2026-03-12T15:24:51Z
81594850.0,16093810,600,2026-03-12T15:24:51Z
81594850.0,16544002,3200,2026-03-12T15:24:51Z
81594850.0,18429545,5000,2026-03-12T15:24:51Z
81594843.0,16093810,600,2026-03-12T15:24:51Z
81594843.0,16544002,3200,2026-03-12T15:24:51Z
81594843.0,18429545,5000,2026-03-12T15:24:51Z
81594207.0,15342541,14500,2026-03-12T15:08:54Z
81594204.0,16093810,600,2026-03-12T15:08:54Z
81594204.0,15342541,32500,2026-03-12T15:08:54Z
81594201.0,16093810,600,2026-03-12T15:08:54Z
81594201.0,15342541,27000,2026-03-12T15:08:54Z
81594198.0,16093810,600,2026-03-12T15:08:54Z
81594198.0,15342541,31500,2026-03-12T15:08:54Z
81594190.0,16093810,600,2026-03-12T15:08:54Z
81594190.0,16544002,3200,2026-03-12T15:08:54Z
81594190.0,18429545,5000,2026-03-12T15:08:54Z
81594182.0,16093810,600,2026-03-12T15:08:54Z
81594182.0,16544002,3200,2026-03-12T15:08:54Z
81594182.0,18429545,5000,2026-03-12T15:08:54Z
81593737.0,18429545,2800,2026-03-12T14:57:38Z
81593737.0,16544002,2000,2026-03-12T14:57:38Z
81593731.0,18429545,6000,2026-03-12T14:57:38Z
81593731.0,16544003,6300,2026-03-12T14:57:38Z
81593725.0,18429545,13500,2026-03-12T14:57:38Z
81593725.0,16544003,6300,2026-03-12T14:57:38Z
81592782.0,18429545,25000,2026-03-12T14:49:38Z
81592782.0,16544003,5800,2026-03-12T14:48:50Z
81559427.0,18429545,1500,2026-03-12T05:26:51Z
81559423.0,18429545,1500,2026-03-12T05:26:31Z
81540935.0,16093810,1000,2026-03-11T21:19:24Z
81540935.0,18429545,13500,2026-03-11T21:19:24Z
81540935.0,16544003,1800,2026-03-11T21:19:24Z
81540731.0,18429545,64152,2026-03-11T21:08:57Z
81540731.0,16544003,1800,2026-03-11T21:08:57Z
81540721.0,18429545,19000,2026-03-11T21:08:57Z
81540714.0,18429545,13500,2026-03-11T21:08:57Z
81540710.0,16544003,1800,2026-03-11T21:08:57Z
81540710.0,15342541,70000,2026-03-11T21:08:57Z
81540697.0,18429545,19000,2026-03-11T21:08:57Z
81540690.0,18429545,13500,2026-03-11T21:08:57Z
81540685.0,18429545,64152,2026-03-11T21:08:57Z
81540685.0,16544003,1800,2026-03-11T21:08:57Z
81540676.0,18429545,18000,2026-03-11T21:08:57Z
81540670.0,18429545,13500,2026-03-11T21:08:57Z
81540667.0,16544003,1800,2026-03-11T21:08:57Z
81540667.0,15342541,70000,2026-03-11T21:08:57Z
81540658.0,18429545,19000,2026-03-11T21:08:57Z
81540650.0,18429545,13500,2026-03-11T21:08:57Z
81540645.0,16544003,1800,2026-03-11T21:08:57Z
81540645.0,15342541,70000,2026-03-11T21:08:57Z
81540633.0,18429545,19000,2026-03-11T21:08:57Z
81540627.0,18429545,13500,2026-03-11T21:08:57Z
81540623.0,15342541,14000,2026-03-11T21:08:57Z
81540610.0,16544003,1800,2026-03-11T21:08:57Z
81540610.0,18429545,45000,2026-03-11T21:08:57Z
81540603.0,18429545,18000,2026-03-11T21:08:57Z
81540595.0,18429545,13500,2026-03-11T21:08:57Z
81540581.0,18429545,2700,2026-03-11T21:08:57Z
81540574.0,16544003,1800,2026-03-11T21:08:57Z
81540574.0,18429545,45000,2026-03-11T21:08:57Z
81540567.0,18429545,18000,2026-03-11T21:08:57Z
81540561.0,18429545,13500,2026-03-11T21:08:57Z
81540516.0,18429545,13000,2026-03-11T21:08:57Z
81540516.0,16544003,1800,2026-03-11T21:08:57Z
81540514.0,15342541,8050,2026-03-11T21:08:57Z
81540501.0,18429545,19000,2026-03-11T21:08:57Z
81540501.0,16544003,1600,2026-03-11T21:08:57Z
81540473.0,18429545,13500,2026-03-11T21:08:57Z
81540473.0,16544003,1800,2026-03-11T21:08:57Z
81539199.0,16093810,1000,2026-03-11T20:27:35Z
81539199.0,18429545,10500,2026-03-11T20:27:35Z
81539193.0,18429545,3000,2026-03-11T20:27:35Z
81539193.0,16544002,2801,2026-03-11T20:27:35Z
81539183.0,16093810,1000,2026-03-11T20:27:35Z
81539183.0,18429545,3000,2026-03-11T20:27:35Z
81539183.0,16544002,2000,2026-03-11T20:27:35Z
81539173.0,16093810,1000,2026-03-11T20:27:35Z
81539173.0,18429545,3000,2026-03-11T20:27:35Z
81539173.0,16544002,2000,2026-03-11T20:27:35Z
81539173.0,15339263,10000,2026-03-11T20:27:35Z
81539166.0,16093810,1000,2026-03-11T20:27:35Z
81539166.0,18429545,10500,2026-03-11T20:27:35Z
81539147.0,16093810,1000,2026-03-11T20:27:35Z
81539147.0,18429545,10500,2026-03-11T20:27:35Z
81539140.0,16093810,1000,2026-03-11T20:27:35Z
81539140.0,18429545,10500,2026-03-11T20:27:35Z
81539136.0,18429545,3000,2026-03-11T20:27:35Z
81539136.0,16544002,2800,2026-03-11T20:27:35Z
81539136.0,15342541,28000,2026-03-11T20:27:35Z
81539132.0,18429545,3000,2026-03-11T20:27:35Z
81539132.0,16544002,2800,2026-03-11T20:27:35Z
81539132.0,15342541,28000,2026-03-11T20:27:35Z
81539125.0,18429545,3000,2026-03-11T20:27:35Z
81539125.0,16544002,2800,2026-03-11T20:27:35Z
81539125.0,15342541,28000,2026-03-11T20:27:35Z
81539119.0,18429545,3000,2026-03-11T20:27:35Z
81539119.0,16544002,2800,2026-03-11T20:27:35Z
81539115.0,18429545,3000,2026-03-11T20:27:35Z
81539115.0,16544002,2801,2026-03-11T20:27:35Z
81539108.0,15339263,9000,2026-03-11T20:27:35Z
81539108.0,18429545,5000,2026-03-11T20:27:35Z
81539108.0,16544003,2000,2026-03-11T20:27:35Z
81539102.0,18429545,5000,2026-03-11T20:27:35Z
81539102.0,16544003,3600,2026-03-11T20:27:35Z
81539096.0,18429545,5100,2026-03-11T20:27:35Z
81539096.0,15339263,9000,2026-03-11T20:27:35Z
81539096.0,16544003,2000,2026-03-11T20:27:35Z
81539087.0,18429545,5200,2026-03-11T20:27:35Z
81539087.0,15339263,9000,2026-03-11T20:27:35Z
81539087.0,16544003,1800,2026-03-11T20:27:35Z
81531390.0,16544003,1800,2026-03-11T17:08:07Z
81531390.0,18429545,14500,2026-03-11T17:08:07Z
81531343.0,18429545,13500,2026-03-11T17:04:39Z
81531343.0,16544003,1800,2026-03-11T17:04:39Z
81531326.0,18429545,13500,2026-03-11T17:03:46Z
81531326.0,16544003,1800,2026-03-11T17:03:46Z
81529826.0,18429545,5500,2026-03-11T16:46:03Z
81529826.0,16544003,5000,2026-03-11T16:46:03Z
81529516.0,18429545,13000,2026-03-11T16:40:08Z
81529194.0,18429545,5500,2026-03-11T16:25:23Z
81529194.0,16544003,3500,2026-03-11T16:25:23Z
81529185.0,18429545,5500,2026-03-11T16:25:23Z
81529185.0,16544003,5000,2026-03-11T16:25:23Z
81529177.0,18429545,8500,2026-03-11T16:25:23Z
81529177.0,15779592,1700,2026-03-11T16:25:23Z
81529162.0,18429545,12000,2026-03-11T16:25:23Z
81529162.0,16544003,4700,2026-03-11T16:25:23Z
81528059.0,18429545,3500,2026-03-11T16:08:15Z
81527075.0,18429545,13000,2026-03-11T15:50:13Z
81527075.0,16544003,1300,2026-03-11T15:50:13Z
81527061.0,18429545,13000,2026-03-11T15:49:57Z
81527061.0,16544003,1300,2026-03-11T15:49:57Z
81526297.0,18429545,2500,2026-03-11T15:26:16Z
81526287.0,18429545,3500,2026-03-11T15:26:16Z
81526252.0,18429545,13000,2026-03-11T15:26:16Z
81526252.0,16544003,1300,2026-03-11T15:26:16Z
81526242.0,18429545,13000,2026-03-11T15:26:16Z
81526242.0,16544003,1300,2026-03-11T15:26:16Z
81518846.0,16093810,0,2026-03-11T13:46:02Z
81518846.0,18429545,7500,2026-03-11T13:46:02Z
81518846.0,15339263,12500,2026-03-11T13:46:02Z
81513875.0,18429545,13500,2026-03-11T12:49:43Z
81513875.0,16544003,1300,2026-03-11T12:49:43Z
81513685.0,18429545,13500,2026-03-11T12:47:55Z
81513685.0,16544003,1300,2026-03-11T12:47:55Z
81512612.0,18429545,13500,2026-03-11T12:47:32Z
81512612.0,16544003,1300,2026-03-11T12:47:16Z
81513160.0,18429545,13500,2026-03-11T12:42:35Z
81513160.0,16544003,1300,2026-03-11T12:42:35Z
81513129.0,18429545,13500,2026-03-11T12:41:22Z
81513129.0,16544003,1300,2026-03-11T12:41:22Z
81512603.0,18429545,13500,2026-03-11T12:40:30Z
81512603.0,16544003,1300,2026-03-11T12:40:15Z
81511320.0,18429545,5000,2026-03-11T12:19:47Z
81511320.0,16544003,1300,2026-03-11T12:19:47Z
81511268.0,18429545,5000,2026-03-11T12:19:47Z
81511268.0,16544003,1300,2026-03-11T12:19:47Z
81511260.0,18429545,5000,2026-03-11T12:19:47Z
81511260.0,16544003,1300,2026-03-11T12:19:47Z
81511252.0,18429545,5000,2026-03-11T12:19:47Z
81511252.0,16544003,1300,2026-03-11T12:19:47Z
81511199.0,18429545,5000,2026-03-11T12:19:47Z
81511199.0,16544003,1300,2026-03-11T12:19:47Z
81511191.0,18429545,5000,2026-03-11T12:19:47Z
81511191.0,16544003,1300,2026-03-11T12:19:47Z
81511184.0,18429545,5000,2026-03-11T12:19:47Z
81511184.0,16544003,1300,2026-03-11T12:19:47Z
81511177.0,18429545,5000,2026-03-11T12:19:47Z
81511177.0,16544003,1300,2026-03-11T12:19:47Z
81511169.0,18429545,5000,2026-03-11T12:19:47Z
81511169.0,16544003,1300,2026-03-11T12:19:47Z
81511162.0,18429545,5000,2026-03-11T12:19:47Z
81511162.0,16544003,1300,2026-03-11T12:19:47Z
81511107.0,18429545,5000,2026-03-11T12:19:47Z
81511107.0,16544003,1300,2026-03-11T12:19:47Z
81511099.0,18429545,5000,2026-03-11T12:19:47Z
81511099.0,16544003,1300,2026-03-11T12:19:47Z
81511092.0,18429545,5000,2026-03-11T12:19:47Z
81511092.0,16544003,1300,2026-03-11T12:19:47Z
81511085.0,18429545,5000,2026-03-11T12:19:47Z
81511085.0,16544003,1300,2026-03-11T12:19:47Z
81511078.0,18429545,5000,2026-03-11T12:19:47Z
81511078.0,16544003,1300,2026-03-11T12:19:47Z
81511071.0,18429545,5000,2026-03-11T12:19:47Z
81511071.0,16544003,1300,2026-03-11T12:19:47Z
81511013.0,18429545,5000,2026-03-11T12:19:47Z
81511013.0,16544003,1300,2026-03-11T12:19:47Z
81511005.0,18429545,5000,2026-03-11T12:19:47Z
81511005.0,16544003,1300,2026-03-11T12:19:47Z
81486367.0,16093810,1000,2026-03-11T04:00:31Z
81486367.0,18429545,14000,2026-03-11T04:00:31Z
81486356.0,16093810,1000,2026-03-11T04:00:31Z
81486356.0,18429545,14500,2026-03-11T04:00:31Z
81486343.0,16093810,800,2026-03-11T04:00:31Z
81486343.0,18429545,18000,2026-03-11T04:00:31Z
81486330.0,16093810,800,2026-03-11T04:00:31Z
81486330.0,18429545,18000,2026-03-11T04:00:31Z
81470619.0,16544003,1300,2026-03-10T21:49:48Z
81470619.0,18429545,13500,2026-03-10T21:49:48Z
81470448.0,18429545,13500,2026-03-10T21:49:48Z
81470448.0,16544003,1300,2026-03-10T21:49:48Z
81470442.0,18429545,13500,2026-03-10T21:49:48Z
81470442.0,16544003,1300,2026-03-10T21:49:48Z
81470436.0,18429545,13500,2026-03-10T21:49:48Z
81470436.0,16544003,1300,2026-03-10T21:49:48Z
81470430.0,16544003,1300,2026-03-10T21:49:48Z
81470430.0,18429545,13500,2026-03-10T21:49:48Z
81470424.0,16544003,1300,2026-03-10T21:49:48Z
81470424.0,18429545,13500,2026-03-10T21:49:48Z
81469279.0,18429545,5000,2026-03-10T21:14:53Z
81469279.0,16544003,1300,2026-03-10T21:14:53Z
81469265.0,18429545,5000,2026-03-10T21:14:32Z
81469265.0,16544003,1300,2026-03-10T21:14:32Z
81466474.0,18429545,5000,2026-03-10T21:06:10Z
81466474.0,16544003,1300,2026-03-10T21:06:10Z
81466427.0,18429545,5000,2026-03-10T21:04:37Z
81466427.0,16544003,1300,2026-03-10T21:04:37Z
81466381.0,18429545,5000,2026-03-10T21:02:05Z
81466381.0,16544003,1300,2026-03-10T21:02:05Z
81466361.0,18429545,5000,2026-03-10T21:01:26Z
